company,date,openprice,closeprice
ADBE,2019-12-31 00:00:00,326.25,329.81
ADBE,2019-12-30 00:00:00,330.35,328.34
ADBE,2019-12-27 00:00:00,332.88,330.79
ADBE,2019-12-26 00:00:00,329.63,331.20
ADBE,2019-12-24 00:00:00,329,329.64
ADBE,2019-12-23 00:00:00,328.83,328.95
ADBE,2019-12-20 00:00:00,328.37,327.61
ADBE,2019-12-19 00:00:00,324.38,327.63
ADBE,2019-12-18 00:00:00,322.10,324.38
ADBE,2019-12-17 00:00:00,325.04,322.85
ADBE,2019-12-16 00:00:00,319.27,323.80
ADBE,2019-12-13 00:00:00,314.11,317.94
ADBE,2019-12-12 00:00:00,303,305.96
ADBE,2019-12-11 00:00:00,305.15,303.74
ADBE,2019-12-10 00:00:00,306.62,304.17
ADBE,2019-12-09 00:00:00,308.91,307.05
ADBE,2019-12-06 00:00:00,306.20,306.23
ADBE,2019-12-05 00:00:00,303.13,303.03
ADBE,2019-12-04 00:00:00,305,302.51
ADBE,2019-12-03 00:00:00,298.24,303.91
ADBE,2019-12-02 00:00:00,309.22,302.75
ADBE,2019-11-29 00:00:00,308.52,309.53
ADBE,2019-11-27 00:00:00,308.50,309.06
ADBE,2019-11-26 00:00:00,305,307.90
ADBE,2019-11-25 00:00:00,300.48,305.28
ADBE,2019-11-22 00:00:00,299.59,299.30
ADBE,2019-11-21 00:00:00,298.99,298.80
ADBE,2019-11-20 00:00:00,299.39,300.10
ADBE,2019-11-19 00:00:00,298.75,300.60
ADBE,2019-11-18 00:00:00,297.55,297.16
ADBE,2019-11-15 00:00:00,296.54,297.50
ADBE,2019-11-14 00:00:00,293.54,294.53
ADBE,2019-11-13 00:00:00,291.86,293.54
ADBE,2019-11-12 00:00:00,290.79,291.72
ADBE,2019-11-11 00:00:00,291.95,290.27
ADBE,2019-11-08 00:00:00,290.02,292.46
ADBE,2019-11-07 00:00:00,288.30,290.77
ADBE,2019-11-06 00:00:00,289.11,287.40
ADBE,2019-11-05 00:00:00,292.11,289.29
ADBE,2019-11-04 00:00:00,280.56,277.50
ADBE,2019-11-01 00:00:00,279.14,277.82
ADBE,2019-10-31 00:00:00,278.27,277.93
ADBE,2019-10-30 00:00:00,273.25,278.41
ADBE,2019-10-29 00:00:00,271.68,271.45
ADBE,2019-10-28 00:00:00,271.58,271.35
ADBE,2019-10-25 00:00:00,267.80,270.98
ADBE,2019-10-24 00:00:00,264.04,269.70
ADBE,2019-10-23 00:00:00,261,261.32
ADBE,2019-10-22 00:00:00,268.49,261.09
ADBE,2019-10-21 00:00:00,265.63,266.84
ADBE,2019-10-18 00:00:00,269.36,265.52
ADBE,2019-10-17 00:00:00,272.61,269.24
ADBE,2019-10-16 00:00:00,270.23,272.70
ADBE,2019-10-15 00:00:00,278.17,279.39
ADBE,2019-10-14 00:00:00,278.11,277.78
ADBE,2019-10-11 00:00:00,278.37,278.29
ADBE,2019-10-10 00:00:00,274.06,274.98
ADBE,2019-10-09 00:00:00,273.52,274.27
ADBE,2019-10-08 00:00:00,274.46,270.83
ADBE,2019-10-07 00:00:00,276.32,276.90
ADBE,2019-10-04 00:00:00,273.11,276.96
ADBE,2019-10-03 00:00:00,266.92,272.40
ADBE,2019-10-02 00:00:00,271.18,266.66
ADBE,2019-10-01 00:00:00,278.99,272.71
ADBE,2019-09-30 00:00:00,277.54,276.25
ADBE,2019-09-27 00:00:00,284.63,277.54
ADBE,2019-09-26 00:00:00,278.46,283.81
ADBE,2019-09-25 00:00:00,271.90,277.43
ADBE,2019-09-24 00:00:00,279.58,272.47
ADBE,2019-09-23 00:00:00,275.93,277.44
ADBE,2019-09-20 00:00:00,281.60,277.91
ADBE,2019-09-19 00:00:00,280.17,281.26
ADBE,2019-09-18 00:00:00,275.35,279.72
ADBE,2019-09-17 00:00:00,284.04,284.69
ADBE,2019-09-16 00:00:00,276.62,282.93
ADBE,2019-09-13 00:00:00,278.22,278.35
ADBE,2019-09-12 00:00:00,281,278.02
ADBE,2019-09-11 00:00:00,277.66,277.78
ADBE,2019-09-10 00:00:00,277.58,276.14
ADBE,2019-09-09 00:00:00,286.52,279.30
ADBE,2019-09-06 00:00:00,288.20,284.94
ADBE,2019-09-05 00:00:00,287.83,287.75
ADBE,2019-09-04 00:00:00,286.04,284.60
ADBE,2019-09-03 00:00:00,284.25,282.45
ADBE,2019-08-30 00:00:00,287.41,284.51
ADBE,2019-08-29 00:00:00,285.71,286.63
ADBE,2019-08-28 00:00:00,286.55,282.13
ADBE,2019-08-27 00:00:00,290.66,289.45
ADBE,2019-08-26 00:00:00,284.86,288.74
ADBE,2019-08-23 00:00:00,289.23,282.44
ADBE,2019-08-22 00:00:00,292.57,287.69
ADBE,2019-08-21 00:00:00,288.54,291.53
ADBE,2019-08-20 00:00:00,287.97,285.71
ADBE,2019-08-19 00:00:00,291.32,287.97
ADBE,2019-08-16 00:00:00,285.58,287.45
ADBE,2019-08-15 00:00:00,285.64,282.71
ADBE,2019-08-14 00:00:00,287.60,283.66
ADBE,2019-08-13 00:00:00,288.23,293.17
ADBE,2019-08-12 00:00:00,293.14,288.65
ADBE,2019-08-09 00:00:00,296.14,294.83
ADBE,2019-08-08 00:00:00,292.75,297.78
ADBE,2019-08-07 00:00:00,282.24,289.02
ADBE,2019-08-06 00:00:00,283.63,286.21
ADBE,2019-08-05 00:00:00,285.04,280.36
ADBE,2019-08-02 00:00:00,295.57,293.71
ADBE,2019-08-01 00:00:00,299.15,298.44
ADBE,2019-07-31 00:00:00,303.61,298.86
ADBE,2019-07-30 00:00:00,305.07,303.64
ADBE,2019-07-29 00:00:00,311.94,307.22
ADBE,2019-07-26 00:00:00,309.97,311.27
ADBE,2019-07-25 00:00:00,308.66,308.73
ADBE,2019-07-24 00:00:00,305.81,310.27
ADBE,2019-07-23 00:00:00,309.91,307.88
ADBE,2019-07-22 00:00:00,308.39,308.55
ADBE,2019-07-19 00:00:00,311.56,306.87
ADBE,2019-07-18 00:00:00,307.21,310.08
ADBE,2019-07-17 00:00:00,307.13,309.39
ADBE,2019-07-16 00:00:00,308,305.70
ADBE,2019-07-15 00:00:00,310,308.76
ADBE,2019-07-12 00:00:00,308.01,309.42
ADBE,2019-07-11 00:00:00,307.39,307.60
ADBE,2019-07-10 00:00:00,305.10,306.98
ADBE,2019-07-09 00:00:00,300.56,304.20
ADBE,2019-07-08 00:00:00,302.76,302.92
ADBE,2019-07-05 00:00:00,304.01,303.98
ADBE,2019-07-03 00:00:00,302,305.70
ADBE,2019-07-02 00:00:00,301.19,301.39
ADBE,2019-07-01 00:00:00,299.55,300.97
ADBE,2019-06-28 00:00:00,294.50,294.65
ADBE,2019-06-27 00:00:00,290.04,293.23
ADBE,2019-06-26 00:00:00,291.26,288.72
ADBE,2019-06-25 00:00:00,299.21,287.97
ADBE,2019-06-24 00:00:00,300,299.87
ADBE,2019-06-21 00:00:00,301.46,299.33
ADBE,2019-06-20 00:00:00,293.25,302.11
ADBE,2019-06-19 00:00:00,287,291.21
ADBE,2019-06-18 00:00:00,280.37,276.78
ADBE,2019-06-17 00:00:00,274.63,275.60
ADBE,2019-06-14 00:00:00,275.91,274.28
ADBE,2019-06-13 00:00:00,278.59,276.30
ADBE,2019-06-12 00:00:00,276.13,276.84
ADBE,2019-06-11 00:00:00,283.91,275.99
ADBE,2019-06-10 00:00:00,280.98,280.34
ADBE,2019-06-07 00:00:00,275.87,278.16
ADBE,2019-06-06 00:00:00,273.72,274.80
ADBE,2019-06-05 00:00:00,272.78,272.86
ADBE,2019-06-04 00:00:00,263.27,268.71
ADBE,2019-06-03 00:00:00,270.51,259.03
ADBE,2019-05-31 00:00:00,271.28,270.90
ADBE,2019-05-30 00:00:00,274.43,274.51
ADBE,2019-05-29 00:00:00,275.29,273.38
ADBE,2019-05-28 00:00:00,276.49,278.25
ADBE,2019-05-24 00:00:00,273.54,274.77
ADBE,2019-05-23 00:00:00,278.29,274.25
ADBE,2019-05-22 00:00:00,277.42,281.82
ADBE,2019-05-21 00:00:00,278.21,278.07
ADBE,2019-05-20 00:00:00,276.10,275.45
ADBE,2019-05-17 00:00:00,281.68,279.85
ADBE,2019-05-16 00:00:00,278.63,283.55
ADBE,2019-05-15 00:00:00,269.82,276.82
ADBE,2019-05-14 00:00:00,269.43,271.86
ADBE,2019-05-13 00:00:00,270.57,267.70
ADBE,2019-05-10 00:00:00,273.58,278.48
ADBE,2019-05-09 00:00:00,274.16,275.79
ADBE,2019-05-08 00:00:00,275.83,276.77
ADBE,2019-05-07 00:00:00,278.82,277.07
ADBE,2019-05-06 00:00:00,277.60,283.66
ADBE,2019-05-03 00:00:00,282.56,285.58
ADBE,2019-05-02 00:00:00,283.14,279.64
ADBE,2019-05-01 00:00:00,291,283.35
ADBE,2019-04-30 00:00:00,286.10,289.25
ADBE,2019-04-29 00:00:00,286.46,286.14
ADBE,2019-04-26 00:00:00,278.18,281.96
ADBE,2019-04-25 00:00:00,278.40,277.66
ADBE,2019-04-24 00:00:00,279.22,275.45
ADBE,2019-04-23 00:00:00,272.54,278.49
ADBE,2019-04-22 00:00:00,269.82,272.21
ADBE,2019-04-18 00:00:00,270.09,270.57
ADBE,2019-04-17 00:00:00,272.17,269.45
ADBE,2019-04-16 00:00:00,273.07,271.43
ADBE,2019-04-15 00:00:00,271.86,272.22
ADBE,2019-04-12 00:00:00,273.01,271.86
ADBE,2019-04-11 00:00:00,271.95,271.90
ADBE,2019-04-10 00:00:00,269.47,271.58
ADBE,2019-04-09 00:00:00,267.12,268.99
ADBE,2019-04-08 00:00:00,266.96,268.81
ADBE,2019-04-05 00:00:00,269.44,267.45
ADBE,2019-04-04 00:00:00,270.98,267.89
ADBE,2019-04-03 00:00:00,273.71,271.50
ADBE,2019-04-02 00:00:00,272.89,271.35
ADBE,2019-04-01 00:00:00,269.85,272.17
ADBE,2019-03-29 00:00:00,265.47,266.49
ADBE,2019-03-28 00:00:00,263.50,263.53
ADBE,2019-03-27 00:00:00,265.53,262.34
ADBE,2019-03-26 00:00:00,265.05,265.59
ADBE,2019-03-25 00:00:00,259.21,262.27
ADBE,2019-03-22 00:00:00,263.47,259.69
ADBE,2019-03-21 00:00:00,259,264.18
ADBE,2019-03-20 00:00:00,260.54,259.74
ADBE,2019-03-19 00:00:00,259.43,260.42
ADBE,2019-03-18 00:00:00,257.11,257.76
ADBE,2019-03-15 00:00:00,258.03,257.09
ADBE,2019-03-14 00:00:00,265.26,267.69
ADBE,2019-03-13 00:00:00,265.50,264.38
ADBE,2019-03-12 00:00:00,261.86,263.51
ADBE,2019-03-11 00:00:00,255.98,260.96
ADBE,2019-03-08 00:00:00,251.49,254.74
ADBE,2019-03-07 00:00:00,255.77,255.46
ADBE,2019-03-06 00:00:00,257.40,256.40
ADI,2020-03-05 00:00:00,109.03,108.87
ADI,2020-03-04 00:00:00,109,112.46
ADI,2020-03-03 00:00:00,110.13,107.20
ADI,2020-03-02 00:00:00,110.09,111.27
ADI,2020-02-28 00:00:00,103.96,109.05
ADI,2020-02-27 00:00:00,111.82,107.72
ADI,2020-02-26 00:00:00,115.98,114.84
ADI,2020-02-25 00:00:00,118.54,114.66
ADI,2020-02-24 00:00:00,119.34,117.36
ADI,2020-02-21 00:00:00,122.92,122.76
ADI,2020-02-20 00:00:00,124.40,124.55
ADI,2020-02-19 00:00:00,125.06,123.89
ADI,2020-02-18 00:00:00,116.23,118.57
ADI,2020-02-14 00:00:00,119.05,117.65
ADI,2020-02-13 00:00:00,118.23,118.88
ADI,2020-02-12 00:00:00,117.41,118.81
ADI,2020-02-11 00:00:00,113.45,116.88
ADI,2020-02-10 00:00:00,110.91,112.90
ADI,2020-02-07 00:00:00,115,112.27
ADI,2020-02-06 00:00:00,116.94,115.79
ADI,2020-02-05 00:00:00,115.08,116.68
ADI,2020-02-04 00:00:00,112.26,112.46
ADI,2020-02-03 00:00:00,110.70,110
ADI,2020-01-31 00:00:00,111.66,109.75
ADI,2020-01-30 00:00:00,112.23,112.37
ADI,2020-01-29 00:00:00,114.31,113.23
ADI,2020-01-28 00:00:00,114.03,114.31
ADI,2020-01-27 00:00:00,114.65,112.21
ADI,2020-01-24 00:00:00,121.78,117.57
ADI,2020-01-23 00:00:00,120.42,120.86
ADI,2020-01-22 00:00:00,119.64,120.42
ADI,2020-01-21 00:00:00,118.19,119.31
ADI,2020-01-17 00:00:00,119.75,119.47
ADI,2020-01-16 00:00:00,118.48,119.13
ADI,2020-01-15 00:00:00,119.41,117.51
ADI,2020-01-14 00:00:00,118.98,119.53
ADI,2020-01-13 00:00:00,118.78,119.06
ADI,2020-01-10 00:00:00,120.80,118.57
ADI,2020-01-09 00:00:00,121.63,120.66
ADI,2020-01-08 00:00:00,120.31,120.66
ADI,2020-01-07 00:00:00,118.90,119.58
ADI,2020-01-06 00:00:00,116.25,116.92
ADI,2020-01-03 00:00:00,118,118.31
ADI,2020-01-02 00:00:00,120.11,120.43
ADI,2019-12-31 00:00:00,118.82,118.84
ADI,2019-12-30 00:00:00,119.28,118.86
ADI,2019-12-27 00:00:00,119.72,119.45
ADI,2019-12-26 00:00:00,119.67,119.73
ADI,2019-12-24 00:00:00,119.26,119.72
ADI,2019-12-23 00:00:00,120,119.17
ADI,2019-12-20 00:00:00,120.18,119.82
ADI,2019-12-19 00:00:00,117.38,118.70
ADI,2019-12-18 00:00:00,118.89,117
ADI,2019-12-17 00:00:00,118.91,118.82
ADI,2019-12-16 00:00:00,119.52,118.86
ADI,2019-12-13 00:00:00,117.58,118.77
ADI,2019-12-12 00:00:00,115.87,117.81
ADI,2019-12-11 00:00:00,114.95,115.85
ADI,2019-12-10 00:00:00,114.58,114.41
ADI,2019-12-09 00:00:00,115.78,114.62
ADI,2019-12-06 00:00:00,114.74,115.89
ADI,2019-12-05 00:00:00,113.95,113.43
ADI,2019-12-04 00:00:00,111.80,114.39
ADI,2019-12-03 00:00:00,109.54,110.25
ADI,2019-12-02 00:00:00,113.06,111.26
ADI,2019-11-29 00:00:00,113.03,112.95
ADI,2019-11-27 00:00:00,116.11,113.70
ADI,2019-11-26 00:00:00,108.62,114.89
ADI,2019-11-25 00:00:00,111.62,112.93
ADI,2019-11-22 00:00:00,111.08,110.65
ADI,2019-11-21 00:00:00,109.06,108.78
ADI,2019-11-20 00:00:00,110.80,108.58
ADI,2019-11-19 00:00:00,112.73,111.71
ADI,2019-11-18 00:00:00,113.03,111.97
ADI,2019-11-15 00:00:00,114.70,113.40
ADI,2019-11-14 00:00:00,113.70,113.32
ADI,2019-11-13 00:00:00,112.26,114.17
ADI,2019-11-12 00:00:00,113.03,113.26
ADI,2019-11-11 00:00:00,112.55,112.55
ADI,2019-11-08 00:00:00,111.98,113.02
ADI,2019-11-07 00:00:00,113.77,112.29
ADI,2019-11-06 00:00:00,113,112.03
ADI,2019-11-05 00:00:00,111.47,113.45
ADI,2019-11-04 00:00:00,111.07,111.39
ADI,2019-11-01 00:00:00,107.62,109.37
ADI,2019-10-31 00:00:00,107.70,106.63
ADI,2019-10-30 00:00:00,110.51,108.25
ADI,2019-10-29 00:00:00,109.24,108.06
ADI,2019-10-28 00:00:00,107.70,108.83
ADI,2019-10-25 00:00:00,105.55,106.83
ADI,2019-10-24 00:00:00,106.37,105.32
ADI,2019-10-23 00:00:00,107.50,105.57
ADI,2019-10-22 00:00:00,111.25,110.88
ADI,2019-10-21 00:00:00,110.19,111.11
ADI,2019-10-18 00:00:00,110.17,109.48
ADI,2019-10-17 00:00:00,111.77,110
ADI,2019-10-16 00:00:00,112.71,110.59
ADI,2019-10-15 00:00:00,110.75,113.29
ADI,2019-10-14 00:00:00,110.57,110.34
ADI,2019-10-11 00:00:00,109.73,111.22
ADI,2019-10-10 00:00:00,107.80,108.44
ADI,2019-10-09 00:00:00,107.77,108.07
ADI,2019-10-08 00:00:00,109.99,106.13
ADI,2019-10-07 00:00:00,112.92,110.84
ADI,2019-10-04 00:00:00,111.85,113.03
ADI,2019-10-03 00:00:00,108.87,110.87
ADI,2019-10-02 00:00:00,109.13,108.97
ADI,2019-10-01 00:00:00,114.81,109.78
ADI,2019-09-30 00:00:00,112.15,111.73
ADI,2019-09-27 00:00:00,112.96,111.04
ADI,2019-09-26 00:00:00,112.85,113.14
ADI,2019-09-25 00:00:00,111.14,112.68
ADI,2019-09-24 00:00:00,115.04,110.96
ADI,2019-09-23 00:00:00,114.95,114.29
ADI,2019-09-20 00:00:00,115.76,115.33
ADI,2019-09-19 00:00:00,116.10,115.88
ADI,2019-09-18 00:00:00,115.21,116.56
ADI,2019-09-17 00:00:00,114.98,115.28
ADI,2019-09-16 00:00:00,115.18,115.26
ADI,2019-09-13 00:00:00,116.03,116.52
ADI,2019-09-12 00:00:00,118,116.21
ADI,2019-09-11 00:00:00,114.03,115.04
ADI,2019-09-10 00:00:00,112.36,113.98
ADI,2019-09-09 00:00:00,113.19,112.87
ADI,2019-09-06 00:00:00,113.23,112.67
ADI,2019-09-05 00:00:00,111.27,113.02
ADI,2019-09-04 00:00:00,108.21,109.19
ADI,2019-09-03 00:00:00,108.71,106.38
ADI,2019-08-30 00:00:00,109.96,109.83
ADI,2019-08-29 00:00:00,109.26,109.02
ADI,2019-08-28 00:00:00,106.44,108.03
ADI,2019-08-27 00:00:00,107.29,107.05
ADI,2019-08-26 00:00:00,105.57,106.03
ADI,2019-08-23 00:00:00,106.98,104.17
ADI,2019-08-22 00:00:00,108.55,108.63
ADI,2019-08-21 00:00:00,109,108.59
ADI,2019-08-20 00:00:00,110.37,110.29
ADI,2019-08-19 00:00:00,113.06,111.17
ADI,2019-08-16 00:00:00,109.81,110.52
ADI,2019-08-15 00:00:00,110.61,108.45
ADI,2019-08-14 00:00:00,110.58,110.31
ADI,2019-08-13 00:00:00,109.11,113.02
ADI,2019-08-12 00:00:00,110.22,108.96
ADI,2019-08-09 00:00:00,111.23,110.66
ADI,2019-08-08 00:00:00,110.22,112.33
ADI,2019-08-07 00:00:00,107.85,109.82
ADI,2019-08-06 00:00:00,108.86,109.28
ADI,2019-08-05 00:00:00,109.44,107.63
ADI,2019-08-02 00:00:00,114.21,112.68
ADI,2019-08-01 00:00:00,117.78,114.46
ADI,2019-07-31 00:00:00,120.97,117.46
ADI,2019-07-30 00:00:00,120.30,120.96
ADI,2019-07-29 00:00:00,122.08,121.21
ADI,2019-07-26 00:00:00,122.78,121.80
ADI,2019-07-25 00:00:00,123.19,122.18
ADI,2019-07-24 00:00:00,121.02,124.64
ADI,2019-07-23 00:00:00,118.50,119.92
ADI,2019-07-22 00:00:00,116.05,117.71
ADI,2019-07-19 00:00:00,116.29,115.78
ADI,2019-07-18 00:00:00,114,116.01
ADI,2019-07-17 00:00:00,115.94,113.94
ADI,2019-07-16 00:00:00,116,115.46
ADI,2019-07-15 00:00:00,116.90,117.02
ADI,2019-07-12 00:00:00,114.22,116.20
ADI,2019-07-11 00:00:00,114.27,113.92
ADI,2019-07-10 00:00:00,114.68,114.01
ADI,2019-07-09 00:00:00,111.76,113.29
ADI,2019-07-08 00:00:00,112.19,111.83
ADI,2019-07-05 00:00:00,112.07,112.86
ADI,2019-07-03 00:00:00,113.62,113.17
ADI,2019-07-02 00:00:00,114.49,113.51
ADI,2019-07-01 00:00:00,117.17,115
ADI,2019-06-28 00:00:00,113.36,112.87
ADI,2019-06-27 00:00:00,111.69,112.84
ADI,2019-06-26 00:00:00,111.49,110.87
ADI,2019-06-25 00:00:00,113.01,110.28
ADI,2019-06-24 00:00:00,113.71,112.90
ADI,2019-06-21 00:00:00,112.12,113.67
ADI,2019-06-20 00:00:00,113.55,112.56
ADI,2019-06-19 00:00:00,110.49,111.04
ADI,2019-06-18 00:00:00,106.69,109.94
ADI,2019-06-17 00:00:00,104.20,105.10
ADI,2019-06-14 00:00:00,103.44,104.02
ADI,2019-06-13 00:00:00,104.78,105.78
ADI,2019-06-12 00:00:00,104.89,104.37
ADI,2019-06-11 00:00:00,107.67,105.17
ADI,2019-06-10 00:00:00,104.29,106.55
ADI,2019-06-07 00:00:00,100.67,100.69
ADI,2019-06-06 00:00:00,99.71,99.97
ADI,2019-06-05 00:00:00,101.64,99.87
ADI,2019-06-04 00:00:00,97.51,100.97
ADI,2019-06-03 00:00:00,97.31,96.07
ADI,2019-05-31 00:00:00,96.99,96.62
ADI,2019-05-30 00:00:00,97.82,98.06
ADI,2019-05-29 00:00:00,96.12,98.11
ADI,2019-05-28 00:00:00,98.66,97.11
ADI,2019-05-24 00:00:00,99.57,98.42
ADI,2019-05-23 00:00:00,99.48,98.73
ADI,2019-05-22 00:00:00,98.84,101.44
ADI,2019-05-21 00:00:00,101.42,99.88
ADI,2019-05-20 00:00:00,97.88,97.50
ADI,2019-05-17 00:00:00,103.22,100.83
ADI,2019-05-16 00:00:00,105.66,104.70
ADI,2019-05-15 00:00:00,105.59,107.89
ADI,2019-05-14 00:00:00,105.17,106.75
ADI,2019-05-13 00:00:00,107.14,104.23
ADI,2019-05-10 00:00:00,110.21,110.60
ADI,2019-05-09 00:00:00,109.14,110.55
ADI,2019-05-08 00:00:00,112.46,110.55
ADI,2019-05-07 00:00:00,113.40,113.68
ADI,2019-05-06 00:00:00,114.07,114.93
ADI,2019-05-03 00:00:00,117.58,116.95
ADI,2019-05-02 00:00:00,114.83,116.96
ADI,2019-05-01 00:00:00,116.56,114.70
ADI,2019-04-30 00:00:00,114.46,116.24
ADI,2019-04-29 00:00:00,114.25,113.88
ADI,2019-04-26 00:00:00,113.25,114.44
ADI,2019-04-25 00:00:00,116.38,115.02
ADI,2019-04-24 00:00:00,114.78,117.29
ADI,2019-04-23 00:00:00,113.57,114.11
ADI,2019-04-22 00:00:00,114.41,113.61
ADI,2019-04-18 00:00:00,115.09,114.79
ADI,2019-04-17 00:00:00,115.08,114.40
ADI,2019-04-16 00:00:00,113.33,114.60
ADI,2019-04-15 00:00:00,114.44,112.94
ADI,2019-04-12 00:00:00,112.82,114.21
ADI,2019-04-11 00:00:00,112.37,111.82
ADI,2019-04-10 00:00:00,110.40,112.07
ADI,2019-04-09 00:00:00,111.50,110.49
ADI,2019-04-08 00:00:00,110.75,111.74
ADI,2019-04-05 00:00:00,111.09,111.46
ADI,2019-04-04 00:00:00,109.76,110.54
ADI,2019-04-03 00:00:00,109.62,109.84
ADI,2019-04-02 00:00:00,108.13,108.11
ADI,2019-04-01 00:00:00,106.52,108.28
ADI,2019-03-29 00:00:00,105.17,105.27
ADI,2019-03-28 00:00:00,105.06,104.07
ADI,2019-03-27 00:00:00,106.96,104.96
ADI,2019-03-26 00:00:00,106.03,107.10
ADI,2019-03-25 00:00:00,104.84,105.25
ADI,2019-03-22 00:00:00,109.79,107.40
ADI,2019-03-21 00:00:00,109,110.18
ADI,2019-03-20 00:00:00,109.97,108.61
ADI,2019-03-19 00:00:00,109.91,109.95
ADI,2019-03-18 00:00:00,109.03,109.15
ADI,2019-03-15 00:00:00,108.98,109.39
ADI,2019-03-14 00:00:00,108.39,108.25
ADI,2019-03-13 00:00:00,108.42,108.08
ADI,2019-03-12 00:00:00,107.67,107.91
ADI,2019-03-11 00:00:00,105.45,107.68
ADI,2019-03-08 00:00:00,104.75,105.41
ADI,2019-03-07 00:00:00,106.76,105.68
ADI,2019-03-06 00:00:00,108.32,106.79
ADP,2020-03-05 00:00:00,159.44,160.67
ADP,2020-03-04 00:00:00,158.42,164.39
ADP,2020-03-03 00:00:00,161.63,155.24
ADP,2020-03-02 00:00:00,155.55,163
ADP,2020-02-28 00:00:00,153.41,154.74
ADP,2020-02-27 00:00:00,164.06,157.53
ADP,2020-02-26 00:00:00,169,166.33
ADP,2020-02-25 00:00:00,174.65,167.18
ADP,2020-02-24 00:00:00,175.78,174.54
ADP,2020-02-21 00:00:00,179.80,178.58
ADP,2020-02-20 00:00:00,180.67,180.77
ADP,2020-02-19 00:00:00,180.50,181.25
ADP,2020-02-18 00:00:00,181.36,179.93
ADP,2020-02-14 00:00:00,180.16,181.25
ADP,2020-02-13 00:00:00,177.47,180.11
ADP,2020-02-12 00:00:00,178.69,178.03
ADP,2020-02-11 00:00:00,180.25,177.97
ADP,2020-02-10 00:00:00,178.66,179.36
ADP,2020-02-07 00:00:00,179.78,179.10
ADP,2020-02-06 00:00:00,179.75,180.26
ADP,2020-02-05 00:00:00,178.37,178.62
ADP,2020-02-04 00:00:00,176.67,175.92
ADP,2020-02-03 00:00:00,173.88,173.94
ADP,2020-01-31 00:00:00,174.50,171.39
ADP,2020-01-30 00:00:00,168.96,175.01
ADP,2020-01-29 00:00:00,171.85,171.04
ADP,2020-01-28 00:00:00,176.03,178.30
ADP,2020-01-27 00:00:00,175.19,175.74
ADP,2020-01-24 00:00:00,178.83,177.21
ADP,2020-01-23 00:00:00,177.77,177.83
ADP,2020-01-22 00:00:00,178.32,178.33
ADP,2020-01-21 00:00:00,174.95,176.20
ADP,2020-01-17 00:00:00,176.03,176.87
ADP,2020-01-16 00:00:00,173.86,174.88
ADP,2020-01-15 00:00:00,172.07,172.81
ADP,2020-01-14 00:00:00,172.12,171.23
ADP,2020-01-13 00:00:00,171.52,172.36
ADP,2020-01-10 00:00:00,172,171.09
ADP,2020-01-09 00:00:00,170.38,171.21
ADP,2020-01-08 00:00:00,168.79,169.71
ADP,2020-01-07 00:00:00,169.29,168.13
ADP,2020-01-06 00:00:00,169.08,170.19
ADP,2020-01-03 00:00:00,168.06,169.96
ADP,2020-01-02 00:00:00,171.96,170.32
ADP,2019-12-31 00:00:00,169.22,170.50
ADP,2019-12-30 00:00:00,170.51,169.59
ADP,2019-12-27 00:00:00,170.77,170.77
ADP,2019-12-26 00:00:00,170.35,170.35
ADP,2019-12-24 00:00:00,169.95,169.91
ADP,2019-12-23 00:00:00,171.27,170.02
ADP,2019-12-20 00:00:00,170.28,171.09
ADP,2019-12-19 00:00:00,167.26,168.74
ADP,2019-12-18 00:00:00,168.38,167.56
ADP,2019-12-17 00:00:00,168.81,168.32
ADP,2019-12-16 00:00:00,169.16,168.59
ADP,2019-12-13 00:00:00,166.69,168.26
ADP,2019-12-12 00:00:00,166.26,167.16
ADP,2019-12-11 00:00:00,168.06,167.24
ADP,2019-12-10 00:00:00,169.07,168.43
ADP,2019-12-09 00:00:00,169.68,169.07
ADP,2019-12-06 00:00:00,169.61,169.98
ADP,2019-12-05 00:00:00,168.89,168.36
ADP,2019-12-04 00:00:00,167.12,168.57
ADP,2019-12-03 00:00:00,166.77,167.13
ADP,2019-12-02 00:00:00,170.53,168.59
ADP,2019-11-29 00:00:00,170.82,170.78
ADP,2019-11-27 00:00:00,171.80,171.48
ADP,2019-11-26 00:00:00,170.21,171.62
ADP,2019-11-25 00:00:00,170.27,170.20
ADP,2019-11-22 00:00:00,171.12,169.65
ADP,2019-11-21 00:00:00,170.23,169.86
ADP,2019-11-20 00:00:00,170.54,170.58
ADP,2019-11-19 00:00:00,171.50,171.09
ADP,2019-11-18 00:00:00,170.64,170.73
ADP,2019-11-15 00:00:00,171.19,171.17
ADP,2019-11-14 00:00:00,168.77,170.14
ADP,2019-11-13 00:00:00,166.98,168.98
ADP,2019-11-12 00:00:00,164.15,166.36
ADP,2019-11-11 00:00:00,162,163.42
ADP,2019-11-08 00:00:00,161.73,162.73
ADP,2019-11-07 00:00:00,160.54,162.10
ADP,2019-11-06 00:00:00,157.87,159.66
ADP,2019-11-05 00:00:00,161.35,157.01
ADP,2019-11-04 00:00:00,164.21,161.88
ADP,2019-11-01 00:00:00,163.40,162.98
ADP,2019-10-31 00:00:00,163.42,162.23
ADP,2019-10-30 00:00:00,158.80,164.15
ADP,2019-10-29 00:00:00,162.63,162.83
ADP,2019-10-28 00:00:00,162.58,162.48
ADP,2019-10-25 00:00:00,162.01,161.96
ADP,2019-10-24 00:00:00,160.95,162.54
